,sp,chr,loc,scr,ms,mc,ml,orientation
12838,gorilla,16,22000000,1038.6411,chimp,16,21000000,inversed
12841,gorilla,3,19000000,1980.743,chimp,3,18000000,inversed
12844,gorilla,9,18000000,1559.0697,human,9,18000000,same
12845,gorilla,1,118000000,1556.9147,chimp,1,114000000,inversed
12849,gorilla,16,15000000,1275.4288,human,16,14000000,inversed
12851,gorilla,6,158000000,1749.9244,chimp,6,151000000,same
12856,gorilla,6,31000000,1752.2502,human,6,29000000,inversed
12865,gorilla,7,50000000,1486.9161,chimp,7,48000000,inversed
12870,gorilla,X,67000000,503.20493,human,X,62000000,same
12872,gorilla,17,93000000,543.33966,chimp,5,1000000,same
12875,gorilla,17,74000000,1410.4503,chimp,5,94000000,inversed
12876,gorilla,10,121000000,1225.6848,human,10,110000000,inversed
12879,gorilla,8,80000000,1712.89,chimp,8,79000000,inversed
12897,gorilla,11,91000000,305.38754,chimp,17,31000000,inversed
12899,gorilla,11,76000000,917.206,human,11,75000000,same
12900,gorilla,5,120000000,1666.6642,chimp,5,133000000,inversed
12901,gorilla,3,156000000,1558.9359,chimp,3,155000000,inversed
12908,gorilla,4,121000000,267.08914,chimp,X,54000000,same
12910,gorilla,3,161000000,1495.5822,chimp,3,160000000,inversed
12911,gorilla,12,100000000,1863.8546,human,12,81000000,same
12914,gorilla,3,186000000,368.74338,chimp,3,185000000,same
12923,gorilla,11,41000000,1452.4071,chimp,11,13000000,same
12924,gorilla,5,117000000,1461.6173,chimp,5,130000000,inversed
12944,gorilla,14,46000000,1571.3358,chimp,14,46000000,inversed
12950,gorilla,2A,29000000,1656.8694,human,2,28000000,inversed
12955,gorilla,11,59000000,1519.8994,human,11,58000000,inversed
12957,gorilla,4,62000000,1801.2612,human,4,50000000,inversed
12965,gorilla,9,104000000,910.0514,chimp,9,96000000,inversed
12970,gorilla,X,61000000,1972.2576,human,X,56000000,inversed
12979,gorilla,8,48000000,1433.8411,human,8,46000000,inversed
12981,gorilla,15,27000000,1621.592,chimp,15,25000000,inversed
12989,gorilla,8,132000000,1715.4321,chimp,8,94000000,same
12990,gorilla,15,10000000,1662.6335,human,15,9000000,inversed
13000,gorilla,5,34000000,1657.7262,human,17,41000000,inversed
13003,gorilla,11,89000000,1624.3596,human,11,115000000,same
13006,gorilla,5,138000000,1622.3002,chimp,5,160000000,same
13012,gorilla,14,3000000,1477.0778,human,14,2000000,inversed
13015,gorilla,4,139000000,1329.4679,human,4,125000000,inversed
13020,gorilla,14,71000000,1650.3909,chimp,14,71000000,inversed
13027,gorilla,1,84000000,1383.5964,human,1,50000000,same
13030,gorilla,6,140000000,1282.4113,chimp,6,140000000,inversed
13040,gorilla,X,98000000,1342.3376,human,X,82000000,same
13045,gorilla,12,73000000,982.07666,human,12,56000000,same
13050,gorilla,10,8000000,1394.9644,chimp,10,8000000,inversed
13060,gorilla,7,98000000,1485.891,chimp,7,100000000,inversed
13068,gorilla,1,100000000,1206.4481,human,1,88000000,same
13074,gorilla,15,45000000,1048.8234,chimp,15,43000000,inversed
13088,gorilla,5,61000000,862.48065,chimp,17,37000000,inversed
13101,gorilla,14,24000000,1622.9955,human,14,23000000,inversed
13111,gorilla,1,28000000,1339.7794,human,1,25000000,inversed
13112,gorilla,14,13000000,1569.241,human,14,12000000,inversed
13123,gorilla,4,37000000,1409.6207,human,4,36000000,inversed
13130,gorilla,X,34000000,1478.3066,human,X,31000000,inversed
13136,gorilla,18,39000000,1495.601,chimp,18,35000000,inversed
13138,gorilla,5,56000000,400.63678,chimp,17,28000000,inversed
13144,gorilla,15,72000000,1890.3716,human,15,68000000,inversed
13148,gorilla,13,3000000,1435.3004,chimp,13,2000000,inversed
13152,gorilla,20,15000000,474.96143,human,X,20000000,same
13156,gorilla,12,11000000,828.5832,chimp,12,21000000,same
13157,gorilla,2B,86000000,1682.7465,chimp,2B,85000000,inversed
13165,gorilla,13,97000000,2659.5256,human,13,94000000,inversed
13167,gorilla,7,123000000,1275.4933,chimp,7,174000000,same
13168,gorilla,1,155000000,2010.4435,human,1,170000000,same
13174,gorilla,6,122000000,1633.2859,chimp,6,122000000,inversed
13175,gorilla,1,162000000,1471.4111,chimp,1,151000000,same
13176,gorilla,3,84000000,1397.6847,human,3,81000000,inversed
13177,gorilla,1,185000000,2119.464,chimp,1,180000000,inversed
13179,gorilla,9,85000000,1300.7499,chimp,9,85000000,same
13181,gorilla,16,58000000,533.7133,human,16,53000000,same
13182,gorilla,6,115000000,1727.1404,chimp,6,115000000,inversed
13184,gorilla,17,8000000,1636.7283,human,17,7000000,inversed
13186,gorilla,11,102000000,1610.9742,chimp,11,118000000,same
13204,gorilla,17,39000000,1123.2092,human,5,54000000,same
13207,gorilla,12,74000000,1332.0577,chimp,12,78000000,same
13218,gorilla,6,147000000,947.7214,chimp,6,147000000,inversed
13222,gorilla,1,83000000,1566.9109,chimp,1,49000000,same
13223,gorilla,8,9000000,1413.5248,chimp,8,8000000,inversed
13240,gorilla,1,107000000,1477.0658,chimp,1,88000000,same
13264,gorilla,X,66000000,2003.5906,chimp,X,65000000,inversed
13267,gorilla,9,103000000,1467.0746,chimp,9,95000000,inversed
13283,gorilla,4,109000000,1706.7896,human,4,96000000,inversed
13285,gorilla,3,199000000,1407.9205,human,3,194000000,inversed
13286,gorilla,14,41000000,1652.0986,human,14,40000000,inversed
13301,gorilla,4,65000000,1441.0082,human,4,53000000,inversed
13304,gorilla,11,69000000,1743.2113,chimp,11,69000000,inversed
13310,gorilla,14,4000000,1435.5985,chimp,14,3000000,inversed
13316,gorilla,14,76000000,1698.5273,chimp,14,76000000,inversed
13325,gorilla,8,78000000,1271.7771,chimp,8,77000000,inversed
13326,gorilla,15,17000000,462.1478,human,15,14000000,inversed
13329,gorilla,8,135000000,1502.8843,human,8,134000000,same
13340,gorilla,X,51000000,1975.0411,chimp,X,50000000,inversed
13341,gorilla,5,33000000,1768.4342,human,17,44000000,inversed
13346,gorilla,13,90000000,1526.2979999999998,chimp,13,89000000,inversed
13353,gorilla,1,152000000,1852.9353,human,1,173000000,same
13354,gorilla,6,125000000,1636.1854,chimp,6,125000000,inversed
13367,gorilla,2B,81000000,1702.0204,human,2,185000000,inversed
13382,gorilla,20,25000000,1417.6162,chimp,20,1000000,same
13385,gorilla,1,182000000,1464.9774,chimp,1,177000000,inversed
13387,gorilla,9,82000000,1401.0109,chimp,9,67000000,same
13388,gorilla,3,83000000,1467.635,human,3,81000000,inversed
13389,gorilla,1,165000000,1743.0154,chimp,1,148000000,same
13392,gorilla,6,112000000,1848.6887,chimp,6,112000000,inversed
13396,gorilla,11,105000000,1239.0608,chimp,11,115000000,same
13397,gorilla,13,40000000,1591.7153,human,13,36000000,same
13402,gorilla,6,52000000,294.99496,human,X,66000000,same
13410,gorilla,1,18000000,851.09973,human,1,16000000,inversed
13418,gorilla,14,23000000,1574.1978,chimp,14,22000000,inversed
13425,gorilla,15,42000000,1687.4044,chimp,15,40000000,inversed
13433,gorilla,5,66000000,1812.0803,chimp,5,30000000,inversed
13440,gorilla,5,51000000,1634.307,human,17,28000000,inversed
13443,gorilla,X,33000000,1394.2955,human,X,30000000,inversed
13450,gorilla,13,4000000,1723.2422,human,13,3000000,inversed
13467,gorilla,14,14000000,1536.6279,human,14,13000000,inversed
13470,gorilla,6,65000000,252.14934,human,18,28000000,same
13474,gorilla,4,30000000,1227.9869,chimp,4,30000000,inversed
13484,gorilla,10,95000000,1688.96,chimp,10,80000000,inversed
13489,gorilla,2B,121000000,1876.1871,chimp,2B,119000000,inversed
13498,gorilla,3,133000000,1812.5604,chimp,3,133000000,inversed
13499,gorilla,1,214000000,1487.7681,human,1,204000000,inversed
13516,gorilla,5,145000000,281.3388,chimp,X,69000000,inversed
13517,gorilla,2A,84000000,1466.5066,human,2,82000000,inversed
13518,gorilla,11,13000000,1792.3857,human,11,46000000,same
13527,gorilla,11,24000000,1537.1058,chimp,11,29000000,same
13528,gorilla,3,104000000,1390.8966,chimp,3,104000000,inversed
13530,gorilla,1,223000000,1490.4586,chimp,1,218000000,inversed
13533,gorilla,4,194000000,1808.2816,human,4,179000000,inversed
13535,gorilla,2B,116000000,1789.985,chimp,2B,114000000,inversed
13543,gorilla,5,99000000,1740.2117,chimp,5,112000000,inversed
13554,gorilla,2B,49000000,1706.0265,chimp,2B,48000000,inversed
13556,gorilla,5,57000000,1627.2261,chimp,17,29000000,same
13558,gorilla,19,3000000,1188.7089,chimp,19,3000000,inversed
13559,gorilla,12,39000000,1535.5199,chimp,12,25000000,inversed
13560,gorilla,X,35000000,1547.3566,chimp,X,24000000,same
13564,gorilla,17,26000000,1590.3845,chimp,5,89000000,inversed
13568,gorilla,X,131000000,1538.0427,human,X,122000000,inversed
13577,gorilla,16,47000000,1740.6786,human,16,43000000,inversed
13580,gorilla,6,63000000,336.18246,chimp,6,175000000,inversed
13587,gorilla,13,58000000,1397.3823,human,13,56000000,inversed
13589,gorilla,6,54000000,1688.5452,chimp,6,53000000,inversed
13592,gorilla,1,5000000,1542.0847,human,1,4000000,inversed
13600,gorilla,16,70000000,1594.1053,chimp,16,67000000,inversed
13604,gorilla,17,11000000,1405.757,chimp,17,53000000,inversed
13606,gorilla,X,106000000,1151.3778,human,X,97000000,inversed
13609,gorilla,10,144000000,751.54083,human,10,125000000,inversed
13611,gorilla,7,35000000,1768.4017,human,7,34000000,inversed
13616,gorilla,5,60000000,1771.6528,chimp,17,33000000,same
13623,gorilla,11,71000000,649.0613,chimp,11,71000000,same
13633,gorilla,3,151000000,1449.5624,chimp,3,151000000,inversed
13641,gorilla,8,87000000,1606.1775,human,8,84000000,inversed
13647,gorilla,7,99000000,1428.3019,chimp,7,205000000,same
13653,gorilla,X,99000000,1277.1884,human,X,90000000,inversed
13654,gorilla,10,27000000,1405.8041,chimp,10,34000000,same
13657,gorilla,15,38000000,701.26166,chimp,15,81000000,same
13666,gorilla,14,59000000,288.85537999999997,chimp,5,159000000,same
13667,gorilla,12,107000000,1879.4712,human,12,74000000,same
13670,gorilla,3,166000000,1566.9175,chimp,3,165000000,inversed
13673,gorilla,4,111000000,754.78094,chimp,7,151000000,same
13677,gorilla,19,12000000,1427.8003,chimp,19,11000000,same
13679,gorilla,11,46000000,1640.7831,chimp,11,8000000,same
13680,gorilla,5,110000000,1369.4663,chimp,5,123000000,inversed
13692,gorilla,6,168000000,1804.7103,human,6,165000000,same
13693,gorilla,16,25000000,1555.8922,human,16,22000000,inversed
13700,gorilla,17,44000000,1646.5347,human,5,50000000,inversed
13706,gorilla,X,153000000,1394.3007,human,X,142000000,inversed
13710,gorilla,7,60000000,2313.0813,chimp,7,207000000,inversed
13713,gorilla,X,57000000,1230.2745,chimp,X,55000000,same
13717,gorilla,5,35000000,1326.6708,chimp,17,8000000,same
13718,gorilla,7,57000000,999.87146,chimp,7,191000000,inversed
13725,gorilla,17,73000000,1458.8318,human,5,35000000,inversed
13726,gorilla,6,5000000,1752.8427,human,6,4000000,inversed
13735,gorilla,16,12000000,1376.6329999999994,chimp,16,12000000,inversed
13739,gorilla,9,28000000,1771.1998,human,9,8000000,same
13740,gorilla,1,128000000,1571.7935,chimp,1,124000000,inversed
13744,gorilla,3,29000000,1486.6272,chimp,3,28000000,inversed
13749,gorilla,6,36000000,1888.0685,chimp,6,35000000,inversed
13756,gorilla,4,122000000,1177.0917,human,4,109000000,inversed
13760,gorilla,11,7000000,1659.0278,human,11,6000000,inversed
13763,gorilla,5,123000000,333.46075,chimp,5,136000000,same
13764,gorilla,11,75000000,1379.7620000000006,chimp,11,75000000,inversed
13765,gorilla,11,92000000,1609.7246,chimp,11,128000000,same
13770,gorilla,19,21000000,1264.5192,human,19,20000000,inversed
13776,gorilla,18,40000000,1587.2726,chimp,18,36000000,inversed
13782,gorilla,8,64000000,1397.3925,chimp,8,63000000,inversed
13785,gorilla,22,10000000,1739.611,human,22,9000000,inversed
13795,gorilla,8,53000000,1773.7924,human,8,51000000,inversed
13797,gorilla,22,27000000,1533.3785,chimp,22,26000000,inversed
13805,gorilla,18,77000000,1924.1797,human,18,72000000,inversed
13806,gorilla,2A,5000000,575.2976,chimp,2A,4000000,inversed
13809,gorilla,5,114000000,961.2017,human,5,95000000,same
13814,gorilla,2A,32000000,1251.2942,human,2,31000000,inversed
13821,gorilla,4,79000000,1168.751,human,4,67000000,inversed
13823,gorilla,19,16000000,1475.9034,human,19,15000000,inversed
13826,gorilla,4,115000000,1234.9653,human,4,102000000,inversed
13828,gorilla,3,185000000,1233.0122,chimp,3,184000000,inversed
13850,gorilla,X,7000000,1809.1523,human,X,5000000,inversed
13851,gorilla,2A,108000000,1637.4124,human,2,104000000,inversed
13855,gorilla,7,83000000,1365.3318,chimp,7,85000000,inversed
13870,gorilla,12,68000000,1641.024,chimp,12,84000000,same
13898,gorilla,15,69000000,1404.0168,human,15,65000000,inversed
13900,gorilla,10,91000000,1859.4105,chimp,10,73000000,same
13902,gorilla,10,76000000,1461.769,chimp,10,61000000,inversed
13904,gorilla,18,22000000,1762.8348,chimp,18,19000000,inversed
13905,gorilla,16,7000000,1279.8124,chimp,16,7000000,inversed
13910,gorilla,2A,67000000,481.2978,human,2,65000000,inversed
13915,gorilla,5,141000000,998.0423599999999,human,5,169000000,same
13916,gorilla,19,43000000,1588.3551,human,19,42000000,inversed
13921,gorilla,9,3000000,1657.2126,human,9,33000000,same
13924,gorilla,4,140000000,1604.578,human,4,126000000,inversed
13930,gorilla,9,67000000,1710.1311,chimp,9,59000000,inversed
13932,gorilla,4,177000000,1590.0762,chimp,4,167000000,inversed
13938,gorilla,3,100000000,1718.7092,human,3,115000000,same
13941,gorilla,9,50000000,1793.3794,human,9,40000000,inversed
13942,gorilla,2A,50000000,1403.9303,human,2,49000000,inversed
13949,gorilla,18,15000000,1025.4296,chimp,18,0,inversed
13953,gorilla,X,18000000,1783.4861,human,X,15000000,inversed
13982,gorilla,11,119000000,1763.1104,chimp,11,101000000,same
13986,gorilla,6,80000000,1487.7147,chimp,6,79000000,inversed
14002,gorilla,6,139000000,1755.2239,chimp,6,139000000,inversed
14004,gorilla,16,74000000,1396.3402,human,16,63000000,same
14014,gorilla,5,83000000,1550.8824,human,5,126000000,same
14018,gorilla,X,102000000,1384.6926,human,X,94000000,same
14026,gorilla,4,6000000,1344.6105,human,4,5000000,inversed
14027,gorilla,3,57000000,1854.4987,chimp,3,56000000,inversed
14028,gorilla,9,56000000,341.38806,human,X,57000000,same
14030,gorilla,10,137000000,1670.6017,chimp,10,87000000,same
14031,gorilla,7,120000000,1642.6619,chimp,7,122000000,inversed
14033,gorilla,6,48000000,1550.2727,chimp,6,47000000,inversed
14037,gorilla,13,73000000,987.38995,chimp,13,72000000,inversed
14040,gorilla,7,29000000,1783.6255,human,7,28000000,inversed
14043,gorilla,2B,62000000,1560.2708,human,2,166000000,inversed
14045,gorilla,12,12000000,1519.2411,human,12,11000000,inversed
14046,gorilla,20,16000000,1741.3605,human,20,15000000,inversed
14050,gorilla,8,37000000,1499.7009,human,8,30000000,same
14053,gorilla,20,21000000,2042.0571,human,20,20000000,inversed
14058,gorilla,13,0,1283.7997,human,2,140000000,inversed
14059,gorilla,16,1000000,257.17026,human,9,109000000,same
14062,gorilla,2B,55000000,1542.2753,chimp,2B,54000000,inversed
14063,gorilla,X,29000000,1660.396,chimp,X,154000000,same
14064,gorilla,12,25000000,1305.0634,chimp,12,60000000,inversed
14065,gorilla,7,117000000,1450.7622,chimp,7,119000000,inversed
14068,gorilla,13,44000000,1461.3148,human,13,42000000,inversed
14069,gorilla,1,35000000,1790.8805,human,1,36000000,same
14076,gorilla,3,60000000,1724.9634,chimp,3,59000000,inversed
14081,gorilla,10,100000000,626.40546,chimp,10,44000000,same
14084,gorilla,3,118000000,1711.5459,chimp,3,118000000,inversed
14089,gorilla,4,188000000,1503.5133,chimp,4,178000000,inversed
14100,gorilla,11,38000000,1492.5951,human,11,21000000,same
14105,gorilla,5,85000000,1553.1736,chimp,5,98000000,inversed
14109,gorilla,10,59000000,1949.8464,chimp,10,47000000,same
14111,gorilla,12,116000000,1093.3549,human,12,113000000,inversed
14116,gorilla,22,9000000,1589.5315,human,22,8000000,inversed
14119,gorilla,12,121000000,1642.5986,human,12,118000000,inversed
14142,gorilla,6,86000000,440.35828,chimp,X,69000000,same
14144,gorilla,2A,98000000,1296.0558,chimp,2A,96000000,inversed
14148,gorilla,9,98000000,1598.6237,chimp,9,90000000,inversed
14150,gorilla,3,99000000,1665.6953,chimp,3,94000000,same
14151,gorilla,1,208000000,1648.1736,chimp,1,203000000,inversed
14160,gorilla,21,2000000,1495.8364,chimp,21,0,inversed
14166,gorilla,3,6000000,1442.6573,chimp,3,5000000,inversed
14172,gorilla,12,97000000,1703.5216,human,12,84000000,same
14177,gorilla,7,142000000,1433.3701,chimp,7,144000000,inversed
14180,gorilla,13,11000000,1785.019,chimp,13,10000000,inversed
14183,gorilla,21,15000000,1495.8859,chimp,21,13000000,inversed
14187,gorilla,1,60000000,1361.2383,human,1,73000000,same
14188,gorilla,1,134000000,1802.2556,chimp,1,130000000,inversed
14189,gorilla,9,34000000,1321.89,human,9,2000000,same
14191,gorilla,3,35000000,1618.7544,chimp,3,34000000,inversed
14192,gorilla,21,22000000,1554.8951,chimp,21,20000000,inversed
14194,gorilla,16,39000000,711.42065,human,16,35000000,inversed
14196,gorilla,1,57000000,1674.6986,human,1,76000000,same
14200,gorilla,11,1000000,256.85342,chimp,9,111000000,same
14202,gorilla,13,26000000,1646.3319,chimp,13,25000000,inversed
14204,gorilla,4,48000000,337.05062999999996,human,4,46000000,same
14208,gorilla,12,47000000,2119.0305,chimp,12,33000000,inversed
14210,gorilla,2B,37000000,1488.31,human,2,142000000,inversed
14212,gorilla,4,4000000,1770.1401,chimp,4,193000000,same
14213,gorilla,17,58000000,1741.5526,chimp,5,74000000,inversed
14214,gorilla,20,43000000,1780.1427,human,20,40000000,inversed
14224,gorilla,8,106000000,1556.727,human,8,103000000,inversed
14232,gorilla,X,85000000,1242.7435,human,X,80000000,inversed
14237,gorilla,4,86000000,878.4137599999997,human,4,73000000,inversed
14258,gorilla,14,72000000,954.1035,chimp,14,72000000,same
14263,gorilla,2B,130000000,296.49295,human,7,1000000,same
14272,gorilla,19,39000000,351.81482,human,19,39000000,same
14286,gorilla,15,13000000,1792.973,chimp,15,22000000,same
14309,gorilla,14,84000000,1687.1532,chimp,14,84000000,inversed
14318,gorilla,8,120000000,1622.4801,human,8,116000000,inversed
14350,gorilla,8,117000000,1765.3511,human,8,113000000,inversed
14368,gorilla,20,7000000,1428.5597,human,20,6000000,inversed
14370,gorilla,4,97000000,1585.9644,human,4,84000000,inversed
14384,gorilla,16,28000000,1408.192,human,16,25000000,inversed
14386,gorilla,21,33000000,1557.1299,chimp,21,30000000,inversed
14387,gorilla,6,165000000,1638.9485,chimp,6,162000000,same
14390,gorilla,1,46000000,1402.8431,human,1,47000000,same
14391,gorilla,9,12000000,1465.3368,human,9,24000000,same
14392,gorilla,1,112000000,1224.7809,human,1,107000000,inversed
14394,gorilla,3,13000000,1223.0916,chimp,3,12000000,inversed
14396,gorilla,20,52000000,1618.0325,chimp,20,52000000,inversed
14397,gorilla,17,49000000,1521.5175,human,5,43000000,inversed
14404,gorilla,12,56000000,1964.8656,chimp,12,42000000,inversed
14407,gorilla,2B,26000000,1479.7385,chimp,2B,25000000,inversed
14411,gorilla,12,61000000,1929.4851,chimp,12,47000000,inversed
14413,gorilla,12,86000000,1610.4684,chimp,12,131000000,same
14414,gorilla,2B,11000000,1358.6407,human,2,117000000,inversed
14416,gorilla,6,8000000,1831.2842,human,6,7000000,inversed
14418,gorilla,8,44000000,1212.724,chimp,4,113000000,same
14421,gorilla,6,152000000,958.01404,chimp,6,157000000,same
