,sp,chr,loc,scr,ms,mc,ml,orientation
7916,human,10,28000000,1780.3153,gorilla,10,8000000,same
7918,human,20,1000000,1098.0972,gorilla,20,1000000,inversed
7920,human,4,149000000,1616.4036,chimp,4,153000000,inversed
7921,human,14,36000000,1728.3423,chimp,14,36000000,inversed
7934,human,11,29000000,1648.9619,chimp,11,23000000,inversed
7943,human,10,48000000,1556.5648,chimp,10,50000000,inversed
7944,human,14,61000000,1267.3107,gorilla,14,65000000,same
7948,human,15,57000000,1418.2974,gorilla,15,59000000,inversed
7956,human,1,46000000,2041.046,chimp,1,40000000,inversed
7959,human,4,181000000,1781.9545,chimp,4,185000000,inversed
7963,human,9,12000000,1931.5767,chimp,9,8000000,inversed
7967,human,5,167000000,1770.7211,chimp,5,155000000,inversed
7968,human,11,110000000,285.9847,gorilla,X,37000000,same
7970,human,5,92000000,1096.111,gorilla,5,117000000,same
7972,human,4,59000000,1542.1373,gorilla,4,70000000,inversed
7979,human,3,146000000,1169.7734,gorilla,3,175000000,same
7982,human,22,0,1130.0865,gorilla,2B,18000000,inversed
7983,human,6,0,681.7212,gorilla,6,0,inversed
7986,human,5,38000000,1855.932,gorilla,17,54000000,inversed
7994,human,7,1000000,391.6724,chimp,7,0,same
7997,human,11,81000000,1282.1532,gorilla,11,70000000,same
7999,human,5,130000000,1738.0643,chimp,5,43000000,same
8001,human,8,73000000,1667.9286,gorilla,8,75000000,inversed
8007,human,5,107000000,1696.9178,gorilla,5,102000000,same
8008,human,8,44000000,1706.8629,chimp,8,45000000,inversed
8011,human,3,171000000,965.7756,gorilla,3,150000000,same
8016,human,10,80000000,1478.3368,chimp,10,77000000,inversed
8032,human,1,71000000,1823.0974,chimp,1,68000000,inversed
8034,human,1,201000000,1596.7933,chimp,1,206000000,inversed
8037,human,3,126000000,1863.8021,chimp,3,129000000,inversed
8038,human,9,25000000,1651.4384,chimp,9,21000000,inversed
8046,human,16,65000000,1140.4891,chimp,16,73000000,inversed
8054,human,7,129000000,1490.8201,chimp,7,135000000,inversed
8058,human,21,29000000,1541.3295,gorilla,21,30000000,same
8067,human,10,4000000,303.18987999999996,chimp,12,10000000,inversed
8070,human,3,40000000,1468.9747,chimp,3,37000000,same
8072,human,X,113000000,1720.9075,gorilla,X,121000000,inversed
8073,human,7,149000000,1341.1086,gorilla,7,157000000,same
8075,human,X,124000000,1856.4751,chimp,X,132000000,inversed
8089,human,19,8000000,1330.6259,gorilla,19,8000000,same
8095,human,1,168000000,1732.5536,chimp,1,155000000,inversed
8100,human,16,52000000,1849.249,chimp,16,53000000,inversed
8111,human,8,11000000,1758.4337,chimp,8,38000000,inversed
8117,human,3,124000000,1917.0938,gorilla,3,120000000,same
8119,human,X,38000000,1000.7787,chimp,X,16000000,inversed
8129,human,2,195000000,1555.155,chimp,2B,89000000,inversed
8130,human,X,92000000,371.91882000000004,gorilla,15,13000000,same
8137,human,1,24000000,1741.9660000000001,gorilla,1,26000000,inversed
8138,human,12,123000000,1504.1370000000006,chimp,12,92000000,inversed
8147,human,1,13000000,1860.9629,chimp,1,13000000,inversed
8149,human,12,114000000,1569.1876,gorilla,12,116000000,inversed
8151,human,9,47000000,1837.0485,chimp,9,48000000,inversed
8168,human,3,113000000,1573.0574,gorilla,3,102000000,same
8181,human,5,165000000,569.5131,gorilla,5,166000000,same
8183,human,8,26000000,1749.6782,gorilla,8,27000000,inversed
8185,human,8,138000000,1847.249,gorilla,8,141000000,inversed
8186,human,3,22000000,1483.7803,gorilla,3,56000000,same
8189,human,17,66000000,1796.5813,chimp,17,69000000,inversed
8196,human,12,79000000,1731.0613,chimp,12,114000000,inversed
8201,human,17,31000000,283.30242999999996,gorilla,5,46000000,same
8203,human,17,4000000,1287.3514,gorilla,17,4000000,inversed
8206,human,9,9000000,1453.2115,chimp,9,5000000,inversed
8210,human,3,88000000,1368.4282,gorilla,3,90000000,inversed
8220,human,16,30000000,918.0636,gorilla,16,34000000,inversed
8224,human,16,67000000,1586.9825,gorilla,16,70000000,same
8231,human,3,15000000,1406.0262,gorilla,3,63000000,same
8235,human,13,78000000,1702.0726,gorilla,13,84000000,same
8239,human,17,51000000,1911.9397,gorilla,5,28000000,inversed
8241,human,18,62000000,1547.066,gorilla,18,65000000,inversed
8244,human,Y,10000000,653.3396,chimp,X,2000000,same
8247,human,10,36000000,1670.5526,chimp,10,25000000,inversed
8252,human,22,32000000,2000.1078,chimp,22,32000000,inversed
8253,human,9,39000000,1304.3547,gorilla,9,39000000,same
8270,human,4,100000000,731.25446,gorilla,4,112000000,inversed
8273,human,18,35000000,1563.0085,gorilla,18,24000000,same
8279,human,2,176000000,1643.5215,chimp,2B,70000000,inversed
8282,human,X,71000000,326.8588,chimp,X,68000000,same
8284,human,11,57000000,1905.0452,chimp,11,57000000,inversed
8289,human,2,141000000,1716.9674,chimp,2B,17000000,inversed
8292,human,15,49000000,1471.0723,gorilla,15,24000000,same
8293,human,11,60000000,1959.9689,gorilla,11,60000000,inversed
8299,human,4,137000000,1693.8673,chimp,4,140000000,inversed
8314,human,18,55000000,1572.3933,gorilla,18,58000000,inversed
8320,human,14,0,1865.2455,gorilla,X,59000000,inversed
8321,human,1,189000000,1309.4136,gorilla,1,191000000,same
8324,human,7,15000000,1672.392,gorilla,7,15000000,inversed
8325,human,6,119000000,1435.4105,gorilla,6,142000000,same
8332,human,2,6000000,1719.293,chimp,2A,6000000,inversed
8345,human,6,74000000,1195.542,chimp,6,75000000,inversed
8354,human,7,88000000,1759.0768,chimp,7,88000000,same
8360,human,2,228000000,1551.4597,chimp,2B,123000000,inversed
8366,human,2,97000000,1460.085,gorilla,2A,98000000,same
8381,human,7,22000000,1788.0535,chimp,7,21000000,inversed
8384,human,2,114000000,2074.3467,gorilla,2B,7000000,inversed
8393,human,11,35000000,1414.514,chimp,11,29000000,inversed
8402,human,4,162000000,1541.3889,gorilla,4,175000000,inversed
8407,human,8,90000000,1592.1359,gorilla,8,92000000,inversed
8408,human,11,62000000,1421.9589,chimp,4,9000000,same
8423,human,10,54000000,1593.2537,chimp,10,56000000,inversed
8426,human,Y,3000000,1696.4503,chimp,X,109000000,same
8432,human,10,63000000,1659.5638,chimp,10,65000000,inversed
8434,human,3,192000000,1522.0321,gorilla,3,196000000,same
8457,human,4,155000000,1739.9545,gorilla,4,168000000,inversed
8459,human,1,92000000,1734.6243,chimp,1,98000000,inversed
8464,human,2,123000000,1051.9683,chimp,2B,10000000,inversed
8471,human,6,16000000,1684.0057,gorilla,6,16000000,inversed
8474,human,5,6000000,1601.0054,gorilla,17,88000000,inversed
8486,human,8,5000000,1060.5491,gorilla,8,4000000,same
8487,human,2,68000000,1642.7858,chimp,2A,69000000,inversed
8495,human,7,77000000,1346.6112,gorilla,7,79000000,inversed
8501,human,7,40000000,1068.1278,gorilla,7,40000000,inversed
8508,human,21,9000000,1603.4543,chimp,21,8000000,inversed
8523,human,6,21000000,1445.5405,gorilla,6,21000000,inversed
8530,human,12,30000000,1903.4948,chimp,12,66000000,inversed
8531,human,16,19000000,1350.6295,chimp,16,20000000,same
8540,human,X,138000000,1838.7982,gorilla,X,147000000,inversed
8541,human,20,34000000,1844.3768,chimp,20,37000000,inversed
8546,human,1,174000000,1674.8363,chimp,1,162000000,inversed
8551,human,10,124000000,1522.5792,gorilla,10,142000000,inversed
8552,human,12,67000000,1556.5883,gorilla,12,61000000,same
8553,human,13,51000000,1548.7435,chimp,13,51000000,inversed
8561,human,13,66000000,1473.2422,chimp,13,67000000,inversed
8563,human,20,54000000,1584.2959,gorilla,20,59000000,same
8566,human,7,135000000,1654.6112,chimp,7,141000000,inversed
8579,human,10,113000000,1895.4733,chimp,10,106000000,inversed
8583,human,17,18000000,344.8886,gorilla,17,16000000,inversed
8587,human,15,7000000,2310.723,gorilla,15,7000000,inversed
8591,human,6,43000000,1885.9135,gorilla,6,55000000,same
8599,human,5,13000000,1436.3296,gorilla,17,80000000,inversed
8602,human,X,71000000,1307.4392,chimp,X,68000000,inversed
8610,human,9,93000000,1620.7827,gorilla,9,100000000,same
8611,human,8,58000000,1729.2446,chimp,8,59000000,inversed
8619,human,9,39000000,637.59546,gorilla,9,40000000,inversed
8626,human,4,72000000,1493.726,gorilla,4,83000000,inversed
8628,human,Y,10000000,635.8365,gorilla,X,2000000,inversed
8631,human,4,45000000,1425.0023,chimp,4,109000000,inversed
8651,human,14,82000000,1386.0381,gorilla,14,80000000,same
8655,human,5,24000000,1452.6763,chimp,5,85000000,inversed
8657,human,X,46000000,1971.5835,gorilla,X,49000000,inversed
8662,human,13,33000000,1580.0632,gorilla,13,33000000,inversed
8671,human,1,116000000,2150.0994,chimp,1,116000000,inversed
8673,human,18,0,1385.3276,chimp,10,0,inversed
8674,human,7,0,366.5783,gorilla,9,121000000,same
8677,human,Y,7000000,273.2481,chimp,Y,9000000,inversed
8685,human,12,52000000,2182.518,chimp,12,39000000,inversed
8687,human,1,141000000,1854.4093,gorilla,1,184000000,same
8704,human,7,100000000,2000.2731,chimp,7,129000000,same
8710,human,3,94000000,1459.9082,chimp,3,99000000,inversed
8715,human,12,7000000,1655.4160000000006,chimp,12,7000000,inversed
8717,human,1,121000000,727.5944,chimp,1,110000000,inversed
8721,human,12,32000000,1163.0853,chimp,12,55000000,same
8730,human,4,10000000,1533.3911,gorilla,4,10000000,inversed
8736,human,12,108000000,1549.4783,gorilla,12,110000000,inversed
8752,human,8,124000000,1471.3569,gorilla,8,127000000,inversed
8758,human,X,13000000,1568.4655,gorilla,X,15000000,inversed
8760,human,5,71000000,1512.4129999999998,gorilla,17,19000000,inversed
8765,human,3,138000000,1410.3547,gorilla,3,184000000,same
8767,human,8,1000000,1342.7454,gorilla,8,1000000,inversed
8769,human,X,24000000,1803.7206,gorilla,X,26000000,inversed
8772,human,5,46000000,1888.027,gorilla,17,47000000,inversed
8782,human,8,113000000,1455.4102,gorilla,8,116000000,inversed
8787,human,1,38000000,1388.2856,chimp,1,31000000,inversed
8789,human,5,2000000,1544.1614,gorilla,17,93000000,same
8797,human,2,189000000,1609.6996,chimp,2B,83000000,inversed
8801,human,4,27000000,1664.7395,chimp,4,28000000,inversed
8813,human,X,80000000,1556.5513,chimp,X,83000000,inversed
8824,human,15,72000000,1903.9792,chimp,15,66000000,inversed
8831,human,14,13000000,1656.6427,chimp,14,13000000,inversed
8836,human,15,25000000,1886.3359,gorilla,15,49000000,same
8838,human,4,83000000,1718.8014,gorilla,4,95000000,inversed
8856,human,14,24000000,1441.195,chimp,14,24000000,inversed
8860,human,1,3000000,1991.7235,chimp,1,2000000,inversed
8868,human,14,73000000,1803.2416,gorilla,14,53000000,same
8875,human,6,142000000,1429.4476,gorilla,6,119000000,same
8889,human,2,51000000,1397.4822,gorilla,2A,51000000,inversed
8894,human,21,7000000,1402.0592,chimp,21,6000000,inversed
8902,human,12,96000000,644.7166,chimp,12,131000000,same
8912,human,5,8000000,1352.386,gorilla,17,86000000,inversed
8914,human,6,18000000,1433.6721,gorilla,6,18000000,inversed
8916,human,11,104000000,1754.6876,chimp,11,119000000,inversed
8931,human,2,66000000,1771.1708,gorilla,2A,67000000,inversed
8933,human,2,224000000,1850.9219,gorilla,2B,122000000,same
8942,human,7,79000000,314.7163700000001,gorilla,7,95000000,inversed
8944,human,15,47000000,1739.275,gorilla,15,26000000,same
8946,human,X,48000000,547.09143,gorilla,X,52000000,same
8951,human,4,139000000,1855.6471,chimp,4,142000000,inversed
8966,human,15,10000000,1611.4252,chimp,15,13000000,inversed
8969,human,11,2000000,1434.0117,gorilla,11,4000000,same
8977,human,5,80000000,1570.7146,gorilla,5,68000000,inversed
8980,human,10,38000000,1836.3516,chimp,10,27000000,inversed
8989,human,9,104000000,1950.5494,chimp,9,106000000,inversed
9007,human,14,46000000,1501.0383,chimp,14,46000000,inversed
9012,human,11,59000000,1951.2153,chimp,11,59000000,inversed
9015,human,6,3000000,1724.5834,chimp,6,26000000,inversed
9017,human,2,178000000,1393.4874,chimp,2B,72000000,inversed
9021,human,2,226000000,1632.6123,chimp,2B,121000000,inversed
9024,human,7,86000000,1440.9447,chimp,7,90000000,same
9027,human,2,99000000,1224.6387,gorilla,2A,96000000,same
9036,human,2,33000000,1345.3431,gorilla,2A,33000000,inversed
9039,human,13,95000000,522.6719400000002,gorilla,13,94000000,same
9042,human,6,120000000,1469.3291,gorilla,6,141000000,same
9051,human,12,94000000,1783.7059,chimp,12,129000000,inversed
9052,human,6,117000000,1293.6222,gorilla,6,145000000,same
9054,human,1,187000000,1770.271,chimp,1,189000000,same
9063,human,2,8000000,1925.3894,chimp,2A,8000000,inversed
9082,human,1,178000000,1175.5708,gorilla,1,203000000,same
9090,human,17,74000000,1689.7415,chimp,17,77000000,inversed
9094,human,3,30000000,1389.9922,gorilla,3,47000000,same
9095,human,16,15000000,1281.0428,gorilla,16,16000000,inversed
9097,human,12,9000000,1819.4152,gorilla,12,9000000,inversed
9107,human,6,85000000,1660.9368,chimp,6,87000000,inversed
9114,human,7,79000000,1331.8802,chimp,7,97000000,same
9119,human,16,22000000,1447.7852,gorilla,16,24000000,inversed
9128,human,20,58000000,1784.3588,gorilla,20,60000000,inversed
9129,human,17,43000000,1607.9069,gorilla,5,35000000,inversed
9133,human,7,139000000,374.39722,chimp,X,69000000,same
9145,human,5,48000000,819.56915,chimp,5,62000000,inversed
9147,human,16,2000000,1778.2185,chimp,16,0,inversed
9152,human,3,136000000,1831.0052,gorilla,3,186000000,same
9170,human,9,62000000,2084.357,chimp,9,63000000,inversed
9173,human,1,36000000,1717.2936,chimp,1,29000000,inversed
9177,human,4,29000000,1540.6427,chimp,4,30000000,inversed
9181,human,2,187000000,1613.6157,chimp,2B,81000000,inversed
9184,human,5,117000000,421.42605999999995,gorilla,5,92000000,inversed
9194,human,11,91000000,1994.6621,chimp,11,106000000,inversed
9199,human,9,55000000,1598.5372,gorilla,9,64000000,inversed
9201,human,12,106000000,1734.5144,chimp,12,77000000,inversed
9206,human,8,34000000,1608.8925,chimp,8,26000000,inversed
9214,human,3,101000000,1461.3531,gorilla,3,114000000,same
9221,human,17,41000000,758.6171,chimp,17,10000000,same
9222,human,13,68000000,361.3433,chimp,Y,20000000,inversed
9230,human,17,16000000,1768.4722,chimp,17,35000000,inversed
9231,human,3,52000000,1659.9389999999999,gorilla,3,25000000,same
9233,human,X,101000000,1970.7816,chimp,X,90000000,inversed
9239,human,16,20000000,1044.3633,gorilla,16,22000000,same
9242,human,15,9000000,1835.1089,gorilla,15,9000000,inversed
9247,human,16,17000000,1440.7420000000006,gorilla,16,17000000,same
9255,human,3,65000000,1375.9028,gorilla,3,11000000,same
9256,human,X,136000000,1645.543,chimp,X,143000000,inversed
9259,human,12,69000000,1121.126,chimp,12,46000000,same
9260,human,16,40000000,1706.6453,gorilla,16,43000000,inversed
9267,human,17,76000000,259.42316,gorilla,5,0,same
9278,human,5,175000000,1535.5106,chimp,5,178000000,inversed
9289,human,1,54000000,1949.8358,chimp,1,51000000,inversed
9292,human,5,122000000,1632.9619,gorilla,5,87000000,same
9294,human,8,61000000,1874.8414,chimp,8,62000000,inversed
9302,human,X,48000000,464.5783,chimp,X,51000000,inversed
9308,human,3,154000000,1509.6237,gorilla,3,167000000,same
9315,human,10,92000000,1943.5687,chimp,10,121000000,inversed
9318,human,3,163000000,1792.2708,chimp,3,158000000,same
9319,human,5,115000000,977.48865,gorilla,5,94000000,same
9321,human,8,56000000,1731.964,chimp,8,57000000,inversed
9329,human,9,37000000,1800.8724,chimp,9,33000000,inversed
9338,human,1,63000000,1879.2045,chimp,1,60000000,inversed
9344,human,5,142000000,1075.0751,chimp,5,167000000,inversed
9356,human,11,118000000,1461.9668,chimp,11,96000000,inversed
9365,human,7,65000000,1469.7041,chimp,7,72000000,inversed
9371,human,2,0,371.14417000000003,gorilla,1,229000000,same
9383,human,7,52000000,1740.3442,gorilla,7,53000000,inversed
9386,human,6,99000000,1490.69,gorilla,6,99000000,same
9389,human,6,33000000,2031.2194,chimp,6,33000000,inversed
9392,human,1,199000000,2085.0156,chimp,1,204000000,inversed
9398,human,6,109000000,1709.7374,chimp,6,156000000,inversed
9400,human,4,170000000,1859.719,chimp,4,174000000,inversed
9411,human,14,38000000,1504.8207,chimp,14,38000000,inversed
9414,human,22,15000000,1354.4573,chimp,22,19000000,same
9415,human,11,27000000,2030.5033,chimp,11,21000000,inversed
9424,human,18,12000000,1888.2689,chimp,18,4000000,inversed
9433,human,11,70000000,1377.8613,gorilla,11,82000000,same
9440,human,15,59000000,1430.8597,gorilla,15,61000000,inversed
9450,human,14,58000000,1558.2828,gorilla,14,68000000,same
9451,human,3,180000000,1029.2544,gorilla,3,140000000,same
9453,human,10,71000000,1588.8905,chimp,10,75000000,inversed
9454,human,4,35000000,266.31127999999995,chimp,X,169000000,same
9461,human,15,39000000,1587.183,gorilla,15,34000000,same
9462,human,11,10000000,1792.8112,chimp,11,4000000,inversed
9463,human,19,44000000,1449.638,gorilla,19,44000000,inversed
9470,human,4,147000000,1660.3263,chimp,4,151000000,inversed
9471,human,1,80000000,1689.0409,chimp,1,78000000,inversed
9479,human,10,26000000,1378.8129999999999,gorilla,10,10000000,same
9482,human,2,18000000,1793.6744,chimp,2A,55000000,inversed
9492,human,12,88000000,1597.5265,chimp,12,123000000,inversed
9507,human,3,79000000,1150.2546,gorilla,3,80000000,inversed
9527,human,7,30000000,2123.127,chimp,7,29000000,inversed
9535,human,13,89000000,1611.747,gorilla,13,73000000,same
9539,human,2,133000000,1518.8110000000001,gorilla,2B,27000000,same
9542,human,22,20000000,1591.7743,gorilla,22,20000000,inversed
9553,human,4,60000000,407.6549,gorilla,4,71000000,same
9558,human,18,70000000,1527.6292,gorilla,18,74000000,inversed
9559,human,11,45000000,916.1669,chimp,11,39000000,inversed
9560,human,2,164000000,1616.0968,gorilla,2B,59000000,inversed
9566,human,19,11000000,1634.319,chimp,19,10000000,inversed
9571,human,18,27000000,1740.6675,gorilla,18,32000000,same
9572,human,4,112000000,1575.1528,chimp,4,115000000,inversed
9574,human,9,81000000,1638.0566,chimp,9,82000000,inversed
9583,human,4,125000000,1904.339,gorilla,4,138000000,inversed
9590,human,2,153000000,2029.8862,chimp,2B,47000000,inversed
9594,human,19,26000000,1853.533,gorilla,19,26000000,inversed
9597,human,10,13000000,1881.2946,chimp,10,35000000,inversed
9605,human,18,47000000,1642.2179,gorilla,18,50000000,inversed
9613,human,22,17000000,1754.787,gorilla,22,17000000,inversed
9617,human,X,1000000,1334.9987,chimp,X,2000000,inversed
9619,human,9,49000000,1551.3593,chimp,9,50000000,inversed
9621,human,8,82000000,1403.4236,gorilla,8,75000000,same
9631,human,5,63000000,1549.1982,chimp,5,50000000,inversed
9642,human,8,136000000,2046.8743,gorilla,8,139000000,inversed
9644,human,8,28000000,1467.9979,gorilla,8,29000000,inversed
9650,human,8,101000000,1747.4473,gorilla,8,104000000,inversed
9651,human,13,1000000,1572.8545,gorilla,13,1000000,inversed
