,sp,chr,loc,scr,ms,mc,ml,orientation
9068,chimp,6,81000000,1096.8635,human,6,78000000,inversed
9069,chimp,1,110000000,1456.8761,human,1,105000000,inversed
9071,chimp,7,6000000,1564.5833,gorilla,7,7000000,inversed
9076,chimp,13,35000000,1034.0493,human,13,37000000,inversed
9099,chimp,4,9000000,1722.2866,gorilla,4,4000000,same
9108,chimp,3,61000000,1761.5272,gorilla,3,61000000,inversed
9116,chimp,3,56000000,1810.8892,gorilla,3,56000000,inversed
9121,chimp,6,49000000,672.86755,gorilla,6,49000000,inversed
9125,chimp,6,148000000,1473.4445,gorilla,6,147000000,inversed
9131,chimp,7,28000000,1561.2246,human,7,28000000,inversed
9134,chimp,17,83000000,966.62,human,17,20000000,inversed
9149,chimp,11,132000000,1702.4233,human,11,115000000,inversed
9157,chimp,4,78000000,1542.9391,gorilla,4,60000000,same
9162,chimp,5,180000000,592.44995,gorilla,17,76000000,same
9163,chimp,2A,41000000,1582.9572,gorilla,2A,33000000,same
9164,chimp,15,18000000,1748.1263,human,15,14000000,inversed
9168,chimp,4,131000000,1234.0737,human,4,127000000,inversed
9174,chimp,14,79000000,1669.7874,gorilla,14,78000000,inversed
9180,chimp,11,66000000,1729.0387,gorilla,11,66000000,inversed
9182,chimp,9,99000000,1511.1963,human,9,96000000,inversed
9191,chimp,11,51000000,428.4089,gorilla,11,49000000,inversed
9196,chimp,4,106000000,1108.5582,gorilla,4,96000000,inversed
9202,chimp,3,196000000,1446.9594,gorilla,3,196000000,inversed
9204,chimp,5,84000000,1756.2941,gorilla,17,71000000,inversed
9205,chimp,19,52000000,852.28046,gorilla,19,50000000,same
9208,chimp,22,34000000,359.338,gorilla,19,1000000,inversed
9212,chimp,11,105000000,1842.9756,human,11,89000000,inversed
9213,chimp,10,30000000,1299.2302,human,10,7000000,inversed
9217,chimp,22,8000000,1679.5476,human,22,7000000,inversed
9243,chimp,21,3000000,1562.7367,gorilla,21,4000000,inversed
9265,chimp,16,80000000,1091.4333,gorilla,16,15000000,inversed
9266,chimp,3,34000000,1318.5715,gorilla,3,34000000,inversed
9274,chimp,2A,74000000,1736.9482,human,2,72000000,inversed
9276,chimp,22,36000000,997.0874,human,22,14000000,same
9279,chimp,6,0,895.6677,gorilla,6,27000000,same
9280,chimp,19,50000000,1115.2664,gorilla,19,48000000,inversed
9283,chimp,18,66000000,1474.1394,gorilla,18,53000000,same
9287,chimp,4,153000000,1409.5038,human,4,148000000,inversed
9293,chimp,12,101000000,1679.5082,human,12,114000000,same
9296,chimp,2A,23000000,1633.8564,gorilla,2A,51000000,same
9300,chimp,10,65000000,1871.3107,human,10,62000000,inversed
9306,chimp,4,104000000,1800.5085,gorilla,4,98000000,same
9307,chimp,18,31000000,1598.2167,gorilla,18,34000000,inversed
9309,chimp,10,52000000,1626.6812,human,10,49000000,inversed
9311,chimp,9,66000000,1761.0739999999994,gorilla,9,68000000,same
9320,chimp,X,84000000,1617.4978,human,X,80000000,inversed
9322,chimp,19,30000000,1713.171,human,19,42000000,same
9324,chimp,2A,14000000,1720.1598,gorilla,2A,60000000,same
9331,chimp,18,51000000,1815.521,human,18,64000000,same
9335,chimp,4,164000000,1628.899,gorilla,4,173000000,inversed
9337,chimp,4,87000000,285.82027999999997,human,4,102000000,inversed
9340,chimp,11,33000000,999.3744,human,11,38000000,inversed
9345,chimp,1,98000000,1755.4048,human,1,91000000,inversed
9346,chimp,16,54000000,1697.7827,human,16,52000000,inversed
9350,chimp,7,34000000,334.23746,gorilla,7,33000000,same
9352,chimp,X,175000000,1836.8878,human,X,37000000,same
9354,chimp,7,118000000,1561.6252,gorilla,7,115000000,inversed
9362,chimp,21,18000000,656.13245,gorilla,21,19000000,same
9366,chimp,2B,107000000,1972.3772,gorilla,2B,108000000,inversed
9367,chimp,17,35000000,713.04987,human,17,18000000,inversed
9369,chimp,X,122000000,1997.0037,human,X,113000000,inversed
9372,chimp,2B,130000000,1521.1177,human,2,234000000,inversed
9376,chimp,7,178000000,1288.992,gorilla,7,143000000,same
9379,chimp,6,62000000,1642.3843,human,6,60000000,same
9384,chimp,16,34000000,1519.1084,gorilla,16,43000000,same
9393,chimp,16,63000000,1395.9174,human,16,60000000,inversed
9395,chimp,19,2000000,352.54227000000014,human,19,1000000,same
9397,chimp,1,159000000,1417.0963,human,1,171000000,inversed
9403,chimp,1,207000000,1542.5492,human,1,201000000,inversed
9405,chimp,3,120000000,1249.5852,gorilla,3,119000000,inversed
9410,chimp,14,5000000,2039.9089,gorilla,14,5000000,inversed
9416,chimp,5,156000000,2037.3623,human,5,167000000,inversed
9418,chimp,2A,97000000,1522.0065,gorilla,2A,98000000,inversed
9419,chimp,9,18000000,1828.2189,human,9,21000000,inversed
9427,chimp,8,79000000,1878.6377,gorilla,8,79000000,inversed
9435,chimp,5,32000000,1354.031,human,5,79000000,inversed
9439,chimp,X,50000000,1769.2018,human,X,47000000,inversed
9449,chimp,X,67000000,1997.7977,human,X,63000000,inversed
9464,chimp,5,161000000,1699.102,human,5,135000000,inversed
9474,chimp,3,117000000,1981.5139,gorilla,3,116000000,inversed
9475,chimp,4,187000000,1774.5886,human,4,182000000,inversed
9484,chimp,17,57000000,627.6217,human,17,56000000,inversed
9487,chimp,X,140000000,1740.8267,human,X,132000000,inversed
9498,chimp,2B,38000000,1782.3872,human,2,143000000,inversed
9499,chimp,16,61000000,1661.4944,gorilla,16,61000000,same
9500,chimp,12,48000000,1404.3668,gorilla,12,61000000,inversed
9505,chimp,13,29000000,1822.2892,human,13,28000000,inversed
9511,chimp,7,56000000,412.02557,human,7,95000000,same
9518,chimp,7,61000000,315.79016,gorilla,7,61000000,same
9524,chimp,2A,103000000,1584.7778,gorilla,2A,105000000,same
9531,chimp,17,60000000,1698.4924,human,17,71000000,inversed
9546,chimp,5,50000000,1330.455,human,5,62000000,inversed
9556,chimp,13,5000000,1786.6289,human,13,4000000,inversed
9563,chimp,11,85000000,1667.3351,gorilla,11,85000000,inversed
9565,chimp,7,213000000,438.22333,human,7,56000000,inversed
9568,chimp,5,134000000,1629.5211,gorilla,5,120000000,inversed
9570,chimp,3,142000000,1444.0426,gorilla,3,141000000,inversed
9575,chimp,X,98000000,1821.6014,gorilla,X,100000000,same
9578,chimp,4,31000000,1592.0956,gorilla,4,30000000,inversed
9581,chimp,3,175000000,936.1683300000001,gorilla,3,175000000,inversed
9589,chimp,1,19000000,1446.3549,human,1,18000000,inversed
9595,chimp,5,103000000,1102.724,human,5,119000000,inversed
9612,chimp,10,100000000,1221.6453,human,10,106000000,inversed
9623,chimp,14,52000000,1414.2203,gorilla,14,51000000,inversed
9629,chimp,19,19000000,1622.6263,human,19,17000000,inversed
9634,chimp,11,119000000,1755.6688,human,11,103000000,inversed
9636,chimp,2A,105000000,1851.213,human,2,103000000,inversed
9638,chimp,9,110000000,1922.0205,human,9,107000000,inversed
9640,chimp,4,53000000,1663.2325,gorilla,4,86000000,same
9641,chimp,5,98000000,1744.3677,gorilla,5,84000000,inversed
9646,chimp,15,33000000,1152.914,gorilla,15,34000000,inversed
9648,chimp,22,28000000,1440.0042,human,22,27000000,inversed
9649,chimp,4,64000000,1369.0996,gorilla,4,74000000,same
9652,chimp,5,1000000,343.75995,human,16,1000000,same
9670,chimp,8,2000000,1365.1836,gorilla,8,1000000,inversed
9672,chimp,9,85000000,1406.1426,human,9,83000000,inversed
9678,chimp,14,65000000,1459.129,gorilla,14,64000000,inversed
9679,chimp,Y,4000000,980.0573,human,Y,18000000,inversed
9681,chimp,6,55000000,1229.1771,gorilla,6,55000000,inversed
9685,chimp,6,154000000,1786.0479,human,6,106000000,inversed
9695,chimp,12,80000000,1349.0132,human,12,56000000,inversed
9706,chimp,7,0,1905.6467,gorilla,7,0,inversed
9710,chimp,7,34000000,1855.2163,human,7,34000000,inversed
9719,chimp,19,2000000,1550.7963,human,19,1000000,inversed
9720,chimp,10,131000000,1566.8651,gorilla,10,146000000,same
9742,chimp,6,62000000,1646.1499,gorilla,6,61000000,inversed
9748,chimp,6,163000000,1799.1217,human,6,161000000,inversed
9758,chimp,15,51000000,1891.5574,gorilla,15,52000000,inversed
9778,chimp,1,84000000,1758.3973,human,1,98000000,inversed
9781,chimp,X,32000000,1595.1997,gorilla,X,26000000,same
9783,chimp,5,50000000,413.63113,gorilla,13,0,same
9784,chimp,4,178000000,1670.1979999999999,human,4,173000000,inversed
9785,chimp,14,30000000,1644.8407,gorilla,14,29000000,inversed
9787,chimp,10,19000000,617.3933,human,10,18000000,same
9789,chimp,9,112000000,1951.6412,gorilla,9,119000000,same
9790,chimp,5,67000000,1152.4805,gorilla,17,49000000,same
9795,chimp,11,18000000,1920.4535,human,11,23000000,inversed
9796,chimp,2A,68000000,891.4082,human,2,66000000,inversed
9806,chimp,10,79000000,975.46423,gorilla,10,93000000,inversed
9809,chimp,3,188000000,265.65063,gorilla,3,188000000,same
9815,chimp,1,19000000,508.84268,human,19,21000000,same
9819,chimp,15,66000000,1735.6376,human,15,71000000,inversed
9830,chimp,2B,92000000,1982.4783,human,2,197000000,inversed
9836,chimp,3,82000000,1496.35,gorilla,3,81000000,same
9839,chimp,13,83000000,1659.6615,gorilla,13,83000000,inversed
9842,chimp,3,28000000,1383.9849,gorilla,3,28000000,inversed
9847,chimp,6,37000000,1843.9471,human,6,36000000,inversed
9849,chimp,6,136000000,1339.3663,gorilla,6,135000000,inversed
9857,chimp,1,191000000,1622.3444,gorilla,1,195000000,inversed
9858,chimp,6,101000000,1524.6199,gorilla,6,100000000,inversed
9882,chimp,7,61000000,2106.2087,gorilla,7,61000000,inversed
9898,chimp,1,180000000,1885.1106,gorilla,1,184000000,inversed
9902,chimp,6,110000000,1612.2936,gorilla,6,109000000,inversed
9921,chimp,2B,83000000,1643.3757,human,2,188000000,inversed
9923,chimp,6,170000000,1308.5510000000004,gorilla,6,170000000,same
9924,chimp,3,93000000,1272.9069,gorilla,10,42000000,same
9933,chimp,6,26000000,1920.9006,human,6,2000000,inversed
9939,chimp,6,127000000,1628.8014,gorilla,6,126000000,inversed
9946,chimp,13,92000000,1729.6609,gorilla,13,92000000,inversed
9947,chimp,3,39000000,1903.6329,gorilla,3,39000000,inversed
9953,chimp,2A,79000000,1744.5001,human,2,77000000,inversed
9955,chimp,9,103000000,267.13284,human,19,1000000,same
9960,chimp,14,16000000,1199.4603,human,14,15000000,inversed
9972,chimp,10,68000000,2030.6770000000001,human,10,75000000,inversed
9996,chimp,X,89000000,1962.9651,human,X,99000000,inversed
10001,chimp,15,40000000,1493.9734,gorilla,15,41000000,inversed
10002,chimp,2A,19000000,1736.3763,gorilla,2A,55000000,same
10009,chimp,X,23000000,1525.2224,human,X,33000000,same
10012,chimp,4,169000000,1752.4905,human,4,164000000,inversed
10014,chimp,14,21000000,1568.8987,human,14,20000000,inversed
10023,chimp,1,95000000,1648.9807,human,1,88000000,inversed
10030,chimp,9,7000000,1473.2808,human,9,10000000,inversed
10050,chimp,6,172000000,2123.3105,human,6,168000000,inversed
10056,chimp,7,194000000,887.4417,human,7,32000000,inversed
10066,chimp,6,44000000,2237.5388,gorilla,6,44000000,inversed
10070,chimp,6,145000000,1745.7128,gorilla,6,144000000,inversed
10072,chimp,7,25000000,1628.3241,human,7,25000000,inversed
10081,chimp,12,91000000,1629.8378,human,12,121000000,inversed
10091,chimp,1,182000000,1394.0468,human,1,177000000,same
10104,chimp,4,75000000,1095.7872,gorilla,4,63000000,same
10112,chimp,15,15000000,1389.4612,human,15,11000000,inversed
10113,chimp,2A,9000000,378.14102,gorilla,13,83000000,same
10114,chimp,5,14000000,1329.7308,gorilla,17,89000000,same
10117,chimp,X,76000000,275.08395,human,Y,15000000,same
10120,chimp,14,74000000,1387.2583,gorilla,14,73000000,inversed
10124,chimp,9,94000000,1647.6042,gorilla,9,101000000,inversed
10127,chimp,15,75000000,1635.865,human,15,64000000,same
10137,chimp,X,41000000,576.8572,human,X,15000000,same
10139,chimp,14,43000000,1106.0513,human,14,42000000,inversed
10140,chimp,5,89000000,1449.22,human,5,27000000,inversed
10147,chimp,X,1000000,801.10016,gorilla,X,0,inversed
10149,chimp,15,22000000,1691.1703,human,15,18000000,inversed
10154,chimp,11,108000000,1806.1034,human,11,92000000,inversed
10156,chimp,9,101000000,1577.5134,human,9,98000000,inversed
10163,chimp,8,97000000,1482.1439,gorilla,8,129000000,same
10168,chimp,5,112000000,1611.7786,gorilla,5,98000000,inversed
10170,chimp,3,164000000,519.20844,gorilla,3,164000000,inversed
10177,chimp,4,17000000,1777.2036,gorilla,4,16000000,inversed
10187,chimp,10,111000000,1158.6772,human,10,117000000,inversed
10188,chimp,5,76000000,1701.3553,human,5,36000000,inversed
10194,chimp,1,214000000,298.43945,human,13,55000000,same
10200,chimp,4,194000000,747.73267,human,12,34000000,same
10220,chimp,5,41000000,1516.6467,gorilla,5,77000000,inversed
10223,chimp,3,153000000,1194.779,gorilla,3,153000000,inversed
10234,chimp,4,20000000,1654.8779,human,4,19000000,inversed
10236,chimp,7,202000000,1865.8270000000002,gorilla,7,149000000,inversed
10243,chimp,5,125000000,1462.469,gorilla,5,111000000,inversed
10254,chimp,16,10000000,1521.568,human,16,9000000,inversed
10261,chimp,2B,2000000,1257.9529,gorilla,2B,2000000,inversed
10263,chimp,17,71000000,1297.9967,human,17,67000000,inversed
10264,chimp,6,11000000,1730.5806,gorilla,6,16000000,same
10281,chimp,2B,29000000,1557.2820000000006,gorilla,2B,29000000,inversed
10283,chimp,12,59000000,1773.9808,human,12,23000000,inversed
10289,chimp,X,151000000,785.128,gorilla,12,72000000,inversed
10297,chimp,3,93000000,1394.141,gorilla,10,52000000,inversed
10302,chimp,13,38000000,1762.7701,human,13,40000000,inversed
10310,chimp,14,89000000,1529.8071,gorilla,14,58000000,same
10314,chimp,7,200000000,1116.2002,human,7,70000000,same
10320,chimp,2A,9000000,1696.3788,human,2,8000000,inversed
10323,chimp,18,7000000,1279.5369,gorilla,18,8000000,same
10325,chimp,X,76000000,1090.1185,human,X,72000000,inversed
10328,chimp,1,221000000,1655.753,gorilla,1,225000000,inversed
10331,chimp,3,106000000,1230.3146,gorilla,3,105000000,inversed
10343,chimp,5,170000000,1539.2858,human,5,144000000,inversed
10350,chimp,22,5000000,1463.6874,gorilla,22,5000000,same
10353,chimp,5,147000000,1706.2162,human,5,158000000,inversed
10354,chimp,2A,86000000,1861.3026,human,2,84000000,inversed
10359,chimp,1,216000000,1781.7289,human,1,210000000,inversed
10362,chimp,3,131000000,1686.4208,gorilla,3,130000000,inversed
10364,chimp,4,42000000,1878.9647,gorilla,4,41000000,inversed
10376,chimp,5,23000000,1276.3629,human,5,70000000,inversed
10380,chimp,X,41000000,647.3562,gorilla,X,18000000,inversed
10384,chimp,3,166000000,302.7710600000001,gorilla,10,96000000,same
10388,chimp,10,97000000,1980.2505,human,10,103000000,inversed
10390,chimp,8,68000000,1505.5427,human,8,66000000,inversed
10397,chimp,16,25000000,1505.8801,gorilla,16,26000000,same
10401,chimp,17,13000000,1438.4489999999994,gorilla,5,39000000,inversed
10402,chimp,2B,121000000,1531.1545,gorilla,2B,122000000,inversed
10406,chimp,X,104000000,1677.369,human,X,85000000,inversed
10411,chimp,16,72000000,1627.4436,human,16,63000000,inversed
10414,chimp,1,148000000,1736.6478,human,1,160000000,inversed
10417,chimp,X,153000000,1546.9291,gorilla,X,31000000,same
10420,chimp,17,44000000,1704.3802,human,17,49000000,same
10423,chimp,7,109000000,1795.4397,gorilla,7,106000000,inversed
10431,chimp,16,45000000,1450.683,human,16,43000000,inversed
10436,chimp,2B,116000000,1310.2942,gorilla,2B,117000000,inversed
10441,chimp,X,133000000,2009.5178,gorilla,X,133000000,inversed
10450,chimp,19,21000000,1326.5962,gorilla,19,23000000,same
10457,chimp,11,75000000,1065.7004,gorilla,7,62000000,same
10469,chimp,18,17000000,1552.4319,gorilla,18,19000000,inversed
10471,chimp,11,22000000,1572.2192,human,11,27000000,inversed
10473,chimp,22,10000000,1518.4404,gorilla,22,25000000,same
10478,chimp,20,6000000,1242.4554,gorilla,20,20000000,inversed
10480,chimp,1,89000000,1440.487,human,1,82000000,inversed
10487,chimp,4,175000000,1236.9973,human,4,170000000,inversed
10495,chimp,4,142000000,1892.4379,human,4,138000000,inversed
10501,chimp,11,15000000,1592.5415,human,11,20000000,inversed
10507,chimp,2A,65000000,1715.8651,human,2,63000000,inversed
10514,chimp,10,74000000,1941.1995,human,10,69000000,inversed
10516,chimp,9,40000000,2261.3118,gorilla,9,44000000,same
10522,chimp,18,20000000,1403.4807,gorilla,18,22000000,inversed
10530,chimp,2A,32000000,1696.4962,gorilla,2A,42000000,same
10552,chimp,3,25000000,1656.639,gorilla,3,25000000,inversed
10571,chimp,3,12000000,1549.4734,gorilla,3,12000000,inversed
10586,chimp,6,7000000,1595.8573,gorilla,6,20000000,same
10589,chimp,4,117000000,1386.0981,gorilla,4,126000000,inversed
10597,chimp,3,187000000,1341.8937,gorilla,3,187000000,inversed
10599,chimp,15,69000000,1542.2203,gorilla,15,73000000,same
10603,chimp,11,40000000,1800.9506,human,11,45000000,inversed
10605,chimp,19,14000000,795.9528,human,19,13000000,inversed
10610,chimp,2A,108000000,1851.6946,gorilla,2A,110000000,inversed
10613,chimp,10,21000000,1554.7812,human,10,31000000,inversed
10614,chimp,11,114000000,1641.465,human,11,98000000,inversed
10615,chimp,1,41000000,264.16922,gorilla,X,110000000,same
10616,chimp,18,75000000,2118.7139,human,18,74000000,inversed
10620,chimp,5,95000000,1462.4928,gorilla,17,74000000,inversed
10621,chimp,19,43000000,1747.1687,human,19,29000000,same
10627,chimp,4,69000000,1508.5913,human,4,58000000,same
10632,chimp,11,20000000,258.2111,gorilla,11,33000000,same
10635,chimp,22,12000000,329.25244,human,22,22000000,inversed
10636,chimp,2A,50000000,1045.2526,gorilla,2A,24000000,same
10640,chimp,10,16000000,1358.6849,gorilla,10,15000000,inversed
10641,chimp,11,123000000,1422.4289999999999,human,11,107000000,inversed
10652,chimp,9,88000000,1932.6517,gorilla,9,95000000,inversed
10654,chimp,11,77000000,1744.5586,gorilla,11,76000000,inversed
10656,chimp,19,23000000,684.0259,gorilla,19,23000000,inversed
10658,chimp,4,120000000,1580.1887,human,4,116000000,inversed
10667,chimp,14,68000000,1415.1206,gorilla,14,67000000,inversed
10671,chimp,6,58000000,1485.5739999999994,gorilla,6,58000000,inversed
10677,chimp,6,159000000,992.59265,human,6,164000000,inversed
10683,chimp,3,47000000,1607.4563,gorilla,3,47000000,inversed
10728,chimp,3,70000000,1523.8008,gorilla,3,70000000,inversed
10735,chimp,20,41000000,1686.2478,human,20,37000000,inversed
10743,chimp,2B,35000000,1544.7323,gorilla,2B,35000000,inversed
10746,chimp,12,45000000,1446.4973,gorilla,12,58000000,inversed
10751,chimp,20,16000000,1752.881,gorilla,20,10000000,same
10753,chimp,13,24000000,1271.5366,gorilla,13,24000000,inversed
10755,chimp,12,12000000,1726.4241,gorilla,12,19000000,same
10757,chimp,2B,62000000,523.91003,gorilla,5,119000000,same
10759,chimp,17,3000000,1508.1503,human,17,2000000,inversed
10760,chimp,6,90000000,1365.641,human,6,87000000,inversed
10763,chimp,1,101000000,1618.3351,human,1,94000000,inversed
10771,chimp,21,17000000,1543.2087,gorilla,21,18000000,inversed
10775,chimp,1,136000000,1504.4774,gorilla,1,139000000,inversed
10776,chimp,7,140000000,1565.719,human,7,133000000,inversed
10778,chimp,20,21000000,1756.1194,human,20,5000000,same
10780,chimp,13,13000000,1400.8445,human,13,12000000,inversed
10786,chimp,12,72000000,669.0174,human,12,100000000,inversed
10792,chimp,7,117000000,1748.8157,human,7,112000000,same
10795,chimp,8,133000000,1804.1412,gorilla,8,93000000,inversed
10800,chimp,4,96000000,1069.0835,gorilla,4,106000000,same
10815,chimp,13,8000000,1577.7162,human,13,7000000,inversed
10819,chimp,1,23000000,1415.7454,human,1,22000000,inversed
10821,chimp,9,77000000,1349.9843,human,9,75000000,inversed
10824,chimp,5,139000000,1833.4265,human,5,150000000,inversed
10827,chimp,X,95000000,1485.4506,gorilla,X,103000000,same
10831,chimp,3,178000000,1286.1101,gorilla,3,178000000,inversed
10840,chimp,1,14000000,1616.2942,gorilla,1,15000000,inversed
